36200,-147.01740331491712
36400,-147.0173076923077
36600,-147.0172131147541
36800,-147.0171195652174
37000,-147.01702702702704
37200,-147.01693548387098
37400,-147.0168449197861
37600,-147.01675531914893
37800,-147.01666666666668
38000,-147.01657894736843
38200,-147.01649214659685
38400,-147.01640625
38600,-147.01632124352332
38800,-147.01623711340207
39000,-147.01615384615386
39200,-147.01607142857142
39400,-147.01598984771573
39600,-147.0159090909091
39800,-147.01582914572865
40000,-147.01575
40200,-147.01567164179104
40400,-147.01559405940594
40600,-147.0155172413793
40800,-147.01544117647057
41000,-147.01536585365852
41200,-147.01529126213592
41400,-147.01521739130436
41600,-147.01514423076924
41800,-147.01507177033494
42000,-147.015
42200,-147.0149289099526
42400,-147.01485849056604
42600,-147.01478873239438
42800,-147.01471962616822
43000,-147.0146511627907
43200,-147.01458333333332
43400,-147.01451612903224
43600,-147.0144495412844
43800,-147.01438356164383
44000,-147.01431818181817
44200,-147.01425339366517
44400,-147.01418918918918
44600,-147.0141255605381
44800,-147.0140625
45000,-147.014
45200,-147.01393805309735
45400,-147.01387665198237
45600,-147.01381578947368
45800,-147.01375545851528
46000,-147.0136956521739
46200,-147.01363636363635
46400,-147.0135775862069
46600,-147.01351931330473
46800,-147.01346153846154
47000,-147.01340425531916
47200,-147.0133474576271
47400,-147.0132911392405
47600,-147.01323529411764
47800,-147.013179916318
48000,-147.013125
48200,-147.0130705394191
48400,-147.01301652892562
48600,-147.01296296296297
48800,-147.01290983606557
49000,-147.01285714285714
49200,-147.01280487804877
49400,-147.01275303643726
49600,-147.01270161290321
49800,-147.01265060240965
50000,-147.0126
50200,-147.01254980079682
50400,-147.0125
50600,-147.0124505928854
50800,-147.01240157480314
51000,-147.01235294117646
51200,-147.0123046875
51400,-147.0122568093385
51600,-147.01220930232557
51800,-147.01216216216216
52000,-147.01211538461538
52200,-147.01206896551724
52400,-147.01202290076336
52600,-147.01197718631178
52800,-147.0119318181818
53000,-147.01188679245283
53200,-147.01184210526316
53400,-147.011797752809
53600,-147.01175373134328
53800,-147.0117100371747
54000,-147.01166666666666
54200,-147.01162361623616
54400,-147.01158088235294
54600,-147.01153846153846
54800,-147.01149635036495
55000,-147.01145454545454
55200,-147.01141304347826
55400,-147.01137184115524
55600,-147.0113309352518
55800,-147.01129032258063
56000,-147.01125
56200,-147.0112099644128
56400,-147.01117021276596
56600,-147.01113074204946
56800,-147.01109154929577
57000,-147.01105263157893
57200,-147.01101398601398
57400,-147.0109756097561
57600,-147.0109375
57800,-147.01089965397924
58000,-147.0108620689655
58200,-147.01082474226803
58400,-147.0107876712329
58600,-147.0107508532423
58800,-147.01071428571427
59000,-147.0106779661017
59200,-147.01064189189188
59400,-147.01060606060605
59600,-147.01057046979867
59800,-147.01053511705686
60000,-147.0105
60200,-147.01046511627908
60400,-147.01043046357617
60600,-147.01039603960396
60800,-147.01036184210525
61000,-147.01032786885247
61200,-147.01029411764705
61400,-147.01026058631922
61600,-147.01022727272726
61800,-147.0101941747573
62000,-147.01016129032257
62200,-147.01012861736334
62400,-147.01009615384615
62600,-147.0100638977636
62800,-147.01003184713375
63000,-147.01
63200,-147.00996835443038
63400,-147.00993690851735
63600,-147.00990566037737
63800,-147.00987460815048
64000,-147.00984375
64200,-147.00981308411215
64400,-147.00978260869564
64600,-147.00975232198144
64800,-147.00972222222222
65000,-147.00969230769232
65200,-147.0096625766871
65400,-147.00963302752294
65600,-147.00960365853658
65800,-147.0095744680851
66000,-147.00954545454545
66200,-147.0095166163142
66400,-147.00948795180722
66600,-147.00945945945946
66800,-147.00943113772456
67000,-147.00940298507462
67200,-147.009375
67400,-147.0093471810089
67600,-147.00931952662722
67800,-147.00929203539823
68000,-147.00926470588234
68200,-147.00923753665688
68400,-147.0092105263158
68600,-147.00918367346938
68800,-147.00915697674418
69000,-147.0091304347826
69200,-147.00910404624278
69400,-147.00907780979827
69600,-147.00905172413792
69800,-147.0090257879656
70000,-147.009
70200,-147.00897435897437
70400,-147.00894886363636
70600,-147.00892351274788
70800,-147.00889830508476
71000,-147.0088732394366
71200,-147.00884831460675
71400,-147.00882352941176
71600,-147.00879888268156
71800,-147.00877437325906
72000,-147.00875
72200,-147.00872576177287
72400,-147.00870165745857
72600,-147.0086776859504
72800,-147.00865384615383
73000,-147.0086301369863
73200,-147.00860655737705
73400,-147.00858310626703
73600,-147.0085597826087
73800,-147.00853658536585
74000,-147.00851351351352
74200,-147.00849056603772
74400,-147.00846774193548
74600,-147.00844504021447
74800,-147.00842245989304
75000,-147.0084
75200,-147.00837765957448
75400,-147.00835543766578
75600,-147.00833333333333
75800,-147.00831134564643
76000,-147.00828947368421
76200,-147.00826771653544
76400,-147.00824607329844
76600,-147.00822454308093
76800,-147.008203125
77000,-147.0081818181818
77200,-147.00816062176165
77400,-147.00813953488372
77600,-147.00811855670102
77800,-147.00809768637532
78000,-147.0080769230769
78200,-147.00805626598466
78400,-147.0080357142857
78600,-147.00801526717558
78800,-147.00799492385786
79000,-147.0079746835443
79200,-147.00795454545454
79400,-147.00793450881613
79600,-147.0079145728643
79800,-147.0078947368421
80000,-147.007875
80200,-147.007855361596
80400,-147.00783582089554
80600,-147.00781637717122
80800,-147.00779702970297
81000,-147.0077777777778
81200,-147.00775862068966
81400,-147.00773955773957
81600,-147.0077205882353
81800,-147.00770171149145
82000,-147.00768292682926
82200,-147.00766423357663
82400,-147.00764563106796
82600,-147.00762711864408
82800,-147.00760869565218
83000,-147.00759036144578
83200,-147.00757211538462
83400,-147.00755395683453
83600,-147.00753588516747
83800,-147.00751789976132
84000,-147.0075
84200,-147.00748218527315
84400,-147.00746445497631
84600,-147.00744680851065
84800,-147.00742924528302
85000,-147.0074117647059
85200,-147.0073943661972
85400,-147.00737704918032
85600,-147.00735981308412
85800,-147.00734265734266
86000,-147.00732558139535
86200,-147.00730858468677
86400,-147.00729166666667
86600,-147.00727482678982
86800,-147.00725806451612
87000,-147.00724137931036
87200,-147.0072247706422
87400,-147.00720823798628
87600,-147.00719178082193
87800,-147.00717539863325
88000,-147.00715909090908
88200,-147.00714285714287
88400,-147.0071266968326
88600,-147.0071106094808
88800,-147.0070945945946
89000,-147.0070786516854
89200,-147.00706278026905
89400,-147.00704697986578
89600,-147.00703125
89800,-147.00701559020044
90000,-147.007
90200,-147.0069844789357
90400,-147.00696902654866
90600,-147.0069536423841
90800,-147.0069383259912
91000,-147.00692307692307
91200,-147.00690789473686
91400,-147.00689277899343
91600,-147.00687772925764
91800,-147.00686274509803
92000,-147.00684782608695
92200,-147.00683297180043
92400,-147.00681818181818
92600,-147.00680345572354
92800,-147.00678879310345
93000,-147.00677419354838
93200,-147.00675965665235
93400,-147.00674518201285
93600,-147.00673076923076
93800,-147.00671641791044
94000,-147.00670212765957
94200,-147.00668789808918
94400,-147.00667372881355
94600,-147.00665961945032
94800,-147.00664556962025
95000,-147.00663157894738
95200,-147.00661764705882
95400,-147.0066037735849
95600,-147.006589958159
95800,-147.00657620041753
96000,-147.0065625
96200,-147.00654885654885
96400,-147.00653526970953
96600,-147.00652173913045
96800,-147.0065082644628
97000,-147.00649484536083
97200,-147.00648148148147
97400,-147.0064681724846
97600,-147.00645491803277
97800,-147.0064417177914
98000,-147.00642857142856
98200,-147.00641547861508
98400,-147.00640243902438
98600,-147.00638945233266
98800,-147.00637651821862
99000,-147.00636363636363
99200,-147.00635080645162
99400,-147.006338028169
99600,-147.0063253012048
99800,-147.0063126252505
100000,-147.0063
100200,-147.0062874251497
100400,-147.0062749003984
100600,-147.00626242544732
100800,-147.00625
101000,-147.0062376237624
101200,-147.0062252964427
101400,-147.0062130177515
101600,-147.00620078740158
101800,-147.00618860510806
102000,-147.00617647058823
102200,-147.00616438356164
102400,-147.00615234375
102600,-147.0061403508772
102800,-147.00612840466925
103000,-147.00611650485436
103200,-147.0061046511628
103400,-147.00609284332688
103600,-147.00608108108108
103800,-147.00606936416185
104000,-147.0060576923077
104200,-147.0060460652591
104400,-147.00603448275862
104600,-147.00602294455066
104800,-147.0060114503817
105000,-147.006
105200,-147.0059885931559
105400,-147.0059772296015
105600,-147.00596590909092
105800,-147.00595463137995
106000,-147.00594339622643
106200,-147.00593220338982
106400,-147.00592105263158
106600,-147.0059099437148
106800,-147.0058988764045
107000,-147.0058878504673
107200,-147.00587686567164
107400,-147.00586592178772
107600,-147.00585501858737
107800,-147.00584415584416
108000,-147.00583333333333
108200,-147.0058225508318
108400,-147.00581180811807
108600,-147.00580110497236
108800,-147.00579044117646
109000,-147.00577981651375
109200,-147.00576923076923
109400,-147.00575868372943
109600,-147.00574817518248
109800,-147.00573770491803
110000,-147.00572727272728
110200,-147.0057168784029
110400,-147.00570652173914
110600,-147.00569620253165
110800,-147.0056859205776
111000,-147.0056756756757
111200,-147.0056654676259
111400,-147.0056552962298
111600,-147.00564516129032
111800,-147.00563506261182
112000,-147.005625
112200,-147.00561497326203
112400,-147.0056049822064
112600,-147.005595026643
112800,-147.00558510638297
113000,-147.00557522123893
113200,-147.00556537102474
113400,-147.00555555555556
113600,-147.00554577464789
113800,-147.0055360281195
114000,-147.00552631578947
114200,-147.0055166374781
114400,-147.005506993007
114600,-147.00549738219894
114800,-147.00548780487804
115000,-147.00547826086955
115200,-147.00546875
115400,-147.00545927209706
115600,-147.00544982698963
115800,-147.00544041450777
116000,-147.00543103448277
116200,-147.00542168674698
116400,-147.005412371134
116600,-147.00540308747856
116800,-147.00539383561645
117000,-147.00538461538463
117200,-147.00537542662116
117400,-147.00536626916525
117600,-147.00535714285715
117800,-147.0053480475382
118000,-147.00533898305085
118200,-147.0053299492386
118400,-147.00532094594595
118600,-147.00531197301854
118800,-147.00530303030303
119000,-147.00529411764705
119200,-147.00528523489933
119400,-147.00527638190954
119600,-147.00526755852843
119800,-147.00525876460767
120000,-147.00525
120200,-147.00524126455906
120400,-147.00523255813954
120600,-147.00522388059701
120800,-147.00521523178807
121000,-147.00520661157026
121200,-147.00519801980198
121400,-147.00518945634266
121600,-147.00518092105264
121800,-147.0051724137931
122000,-147.00516393442624
122200,-147.00515548281507
122400,-147.00514705882352
122600,-147.00513866231648
122800,-147.0051302931596
123000,-147.0051219512195
123200,-147.00511363636363
123400,-147.0051053484603
123600,-147.00509708737863
123800,-147.00508885298868
124000,-147.00508064516129
124200,-147.00507246376813
124400,-147.00506430868168
124600,-147.0050561797753
124800,-147.0050480769231
125000,-147.00504
125200,-147.0050319488818
125400,-147.00502392344498
125600,-147.00501592356687
125800,-147.0050079491256
126000,-147.005
126200,-147.00499207606973
126400,-147.0049841772152
126600,-147.00497630331753
126800,-147.0049684542587
127000,-147.00496062992127
127200,-147.00495283018867
127400,-147.00494505494507
127600,-147.00493730407524
127800,-147.0049295774648
128000,-147.004921875
128200,-147.00491419656785
128400,-147.00490654205606
128600,-147.00489891135302
128800,-147.00489130434784
129000,-147.00488372093022
129200,-147.0048761609907
129400,-147.0048686244204
129600,-147.0048611111111
129800,-147.00485362095532
130000,-147.00484615384616
130200,-147.00483870967741
130400,-147.00483128834355
130600,-147.00482388973967
130800,-147.00481651376145
131000,-147.00480916030534
131200,-147.0048018292683
131400,-147.00479452054793
131600,-147.00478723404257
131800,-147.004779969651
132000,-147.00477272727272
132200,-147.00476550680787
132400,-147.0047583081571
132600,-147.00475113122172
132800,-147.0047439759036
133000,-147.00473684210527
133200,-147.00472972972972
133400,-147.00472263868065
133600,-147.00471556886228
133800,-147.00470852017938
134000,-147.00470149253732
134200,-147.00469448584204
134400,-147.0046875
134600,-147.00468053491826
134800,-147.00467359050444
135000,-147.00466666666668
135200,-147.0046597633136
135400,-147.0046528803545
135600,-147.00464601769912
135800,-147.00463917525772
136000,-147.00463235294117
136200,-147.0046255506608
136400,-147.00461876832844
136600,-147.00461200585653
136800,-147.00460526315788
137000,-147.004598540146
137200,-147.0045918367347
137400,-147.00458515283842
137600,-147.0045784883721
137800,-147.00457184325109
138000,-147.0045652173913
138200,-147.00455861070913
138400,-147.0045520231214
138600,-147.00454545454545
138800,-147.00453890489914
139000,-147.0045323741007
139200,-147.00452586206896
139400,-147.0045193687231
139600,-147.00451289398282
139800,-147.00450643776824
140000,-147.0045
140200,-147.00449358059913
140400,-147.00448717948717
140600,-147.00448079658605
140800,-147.00447443181818
141000,-147.0044680851064
141200,-147.00446175637393
141400,-147.00445544554455
141600,-147.00444915254238
141800,-147.00444287729195
142000,-147.00443661971832
142200,-147.00443037974682
142400,-147.00442415730336
142600,-147.00441795231416
142800,-147.00441176470588
143000,-147.0044055944056
143200,-147.00439944134078
143400,-147.00439330543932
143600,-147.00438718662951
143800,-147.00438108484005
144000,-147.004375
144200,-147.00436893203883
144400,-147.00436288088642
144600,-147.00435684647303
144800,-147.0043508287293
145000,-147.0043448275862
145200,-147.00433884297522
145400,-147.00433287482807
145600,-147.00432692307692
145800,-147.00432098765432
146000,-147.00431506849316
146200,-147.00430916552668
146400,-147.00430327868852
146600,-147.00429740791267
146800,-147.00429155313353
147000,-147.00428571428571
147200,-147.00427989130435
147400,-147.00427408412483
147600,-147.00426829268292
147800,-147.00426251691474
148000,-147.00425675675675
148200,-147.00425101214574
148400,-147.00424528301886
148600,-147.0042395693136
148800,-147.00423387096774
149000,-147.00422818791947
149200,-147.00422252010725
149400,-147.0042168674699
149600,-147.00421122994652
149800,-147.00420560747665
150000,-147.0042
150200,-147.00419440745674
150400,-147.00418882978724
150600,-147.00418326693227
150800,-147.0041777188329
151000,-147.00417218543046
151200,-147.00416666666666
151400,-147.00416116248348
151600,-147.00415567282323
151800,-147.00415019762846
152000,-147.0041447368421
152200,-147.00413929040735
152400,-147.00413385826772
152600,-147.00412844036697
152800,-147.00412303664922
153000,-147.00411764705882
153200,-147.00411227154046
153400,-147.00410691003913
153600,-147.0041015625
153800,-147.00409622886866
154000,-147.0040909090909
154200,-147.00408560311283
154400,-147.00408031088082
154600,-147.00407503234152
154800,-147.00406976744185
155000,-147.00406451612903
155200,-147.00405927835052
155400,-147.00405405405405
155600,-147.00404884318766
155800,-147.00404364569962
156000,-147.00403846153847
156200,-147.004033290653
156400,-147.00402813299232
156600,-147.00402298850574
156800,-147.00401785714286
157000,-147.0040127388535
157200,-147.00400763358778
157400,-147.00400254129607
157600,-147.00399746192895
157800,-147.00399239543725
158000,-147.00398734177216
158200,-147.00398230088496
158400,-147.00397727272727
158600,-147.00397225725095
158800,-147.00396725440805
159000,-147.00396226415094
159200,-147.00395728643215
159400,-147.0039523212045
159600,-147.00394736842105
159800,-147.00394242803503
160000,-147.0039375
160200,-147.00393258426968
160400,-147.003927680798
160600,-147.00392278953922
160800,-147.00391791044777
161000,-147.00391304347826
161200,-147.0039081885856
161400,-147.0039033457249
161600,-147.00389851485147
161800,-147.00389369592088
162000,-147.0038888888889
162200,-147.00388409371146
162400,-147.00387931034481
162600,-147.00387453874538
162800,-147.00386977886978
163000,-147.00386503067486
163200,-147.00386029411766
163400,-147.00385556915543
163600,-147.00385085574572
163800,-147.00384615384615
164000,-147.00384146341463
164200,-147.00383678440926
164400,-147.00383211678832
164600,-147.00382746051034
164800,-147.003822815534
165000,-147.0038181818182
165200,-147.00381355932203
165400,-147.00380894800483
165600,-147.00380434782608
165800,-147.0037997587455
166000,-147.0037951807229
166200,-147.00379061371842
166400,-147.0037860576923
166600,-147.00378151260503
166800,-147.00377697841728
167000,-147.00377245508983
167200,-147.00376794258372
167400,-147.0037634408602
167600,-147.00375894988068
167800,-147.00375446960666
168000,-147.00375
168200,-147.0037455410226
168400,-147.00374109263657
168600,-147.00373665480427
168800,-147.00373222748814
169000,-147.0037278106509
169200,-147.0037234042553
169400,-147.00371900826445
169600,-147.0037146226415
169800,-147.00371024734983
170000,-147.00370588235293
170200,-147.00370152761457
170400,-147.00369718309858
170600,-147.00369284876905
170800,-147.00368852459016
171000,-147.0036842105263
171200,-147.00367990654206
171400,-147.0036756126021
171600,-147.00367132867132
171800,-147.00366705471478
172000,-147.00366279069766
172200,-147.00365853658536
172400,-147.00365429234338
172600,-147.00365005793742
172800,-147.00364583333334
173000,-147.0036416184971
173200,-147.00363741339493
173400,-147.00363321799307
173600,-147.00362903225806
173800,-147.0036248561565
174000,-147.00362068965518
174200,-147.003616532721
174400,-147.0036123853211
174600,-147.00360824742268
174800,-147.00360411899314
175000,-147.0036
175200,-147.00359589041096
175400,-147.00359179019384
175600,-147.00358769931663
175800,-147.00358361774744
176000,-147.00357954545456
176200,-147.00357548240635
176400,-147.00357142857143
176600,-147.00356738391847
176800,-147.0035633484163
177000,-147.0035593220339
177200,-147.00355530474042
177400,-147.00355129650507
177600,-147.0035472972973
177800,-147.0035433070866
178000,-147.0035393258427
178200,-147.00353535353534
178400,-147.00353139013453
178600,-147.0035274356103
178800,-147.0035234899329
179000,-147.00351955307264
179200,-147.003515625
179400,-147.0035117056856
179600,-147.00350779510023
179800,-147.00350389321468
180000,-147.0035
180200,-147.0034961154273
180400,-147.00349223946785
180600,-147.00348837209302
180800,-147.00348451327434
181000,-147.00348066298343
181200,-147.00347682119207
181400,-147.0034729878721
181600,-147.0034691629956
181800,-147.00346534653465
182000,-147.00346153846155
182200,-147.00345773874864
182400,-147.00345394736843
182600,-147.00345016429353
182800,-147.00344638949673
183000,-147.00344262295081
183200,-147.00343886462883
183400,-147.00343511450382
183600,-147.00343137254902
183800,-147.00342763873775
184000,-147.0034239130435
184200,-147.00342019543973
184400,-147.0034164859002
184600,-147.0034127843987
184800,-147.0034090909091
185000,-147.0034054054054
185200,-147.00340172786176
185400,-147.00339805825243
185600,-147.00339439655173
185800,-147.00339074273413
186000,-147.0033870967742
186200,-147.00338345864662
186400,-147.0033798283262
186600,-147.0033762057878
186800,-147.0033725910064
187000,-147.00336898395722
187200,-147.0033653846154
187400,-147.00336179295624
187600,-147.00335820895523
187800,-147.00335463258787
188000,-147.0033510638298
188200,-147.00334750265674
188400,-147.0033439490446
188600,-147.00334040296926
188800,-147.00333686440678
189000,-147.00333333333333
189200,-147.00332980972516
189400,-147.00332629355862
189600,-147.00332278481014
189800,-147.00331928345628
190000,-147.00331578947367
190200,-147.0033123028391
190400,-147.0033088235294
190600,-147.0033053515215
190800,-147.00330188679246
191000,-147.00329842931936
191200,-147.0032949790795
191400,-147.00329153605017
191600,-147.00328810020878
191800,-147.00328467153284
192000,-147.00328125
192200,-147.00327783558794
192400,-147.00327442827444
192600,-147.00327102803737
192800,-147.00326763485478
193000,-147.00326424870465
193200,-147.00326086956522
193400,-147.0032574974147
193600,-147.0032541322314
193800,-147.0032507739938
194000,-147.0032474226804
194200,-147.00324407826983
194400,-147.00324074074075
194600,-147.00323741007193
194800,-147.0032340862423
195000,-147.00323076923078
195200,-147.0032274590164
195400,-147.0032241555783
195600,-147.0032208588957
195800,-147.00321756894792
196000,-147.00321428571428
196200,-147.00321100917432
196400,-147.00320773930753
196600,-147.0032044760936
196800,-147.0032012195122
197000,-147.00319796954315
197200,-147.00319472616633
197400,-147.0031914893617
197600,-147.00318825910932
197800,-147.0031850353893
198000,-147.00318181818182
198200,-147.0031786074672
198400,-147.0031754032258
198600,-147.00317220543806
198800,-147.0031690140845
199000,-147.00316582914573
199200,-147.0031626506024
199400,-147.0031594784353
199600,-147.00315631262524
199800,-147.00315315315316
200000,-147.00315
200200,-147.00314685314686
200400,-147.00314371257485
200600,-147.0031405782652
200800,-147.0031374501992
201000,-147.00313432835821
201200,-147.00313121272364
201400,-147.00312810327705
201600,-147.003125
201800,-147.00312190287414
202000,-147.0031188118812
202200,-147.00311572700298
202400,-147.00311264822133
202600,-147.00310957551827
202800,-147.00310650887573
203000,-147.00310344827585
203200,-147.00310039370078
203400,-147.00309734513274
203600,-147.00309430255402
203800,-147.003091265947
204000,-147.00308823529411
204200,-147.00308521057786
204400,-147.00308219178083
204600,-147.00307917888563
204800,-147.003076171875
205000,-147.0030731707317
205200,-147.0030701754386
205400,-147.00306718597858
205600,-147.00306420233463
205800,-147.00306122448978
206000,-147.0030582524272
206200,-147.00305528612998
206400,-147.0030523255814
206600,-147.00304937076476
206800,-147.00304642166344
207000,-147.00304347826088
207200,-147.00304054054055
207400,-147.003037608486
207600,-147.00303468208094
207800,-147.00303176130896
208000,-147.00302884615385
208200,-147.0030259365994
208400,-147.00302303262956
208600,-147.0030201342282
208800,-147.0030172413793
209000,-147.00301435406698
209200,-147.00301147227535
209400,-147.00300859598855
209600,-147.00300572519083
209800,-147.00300285986654
210000,-147.003
210200,-147.00299714557565
210400,-147.00299429657795
210600,-147.00299145299147
210800,-147.00298861480076
211000,-147.00298578199053
211200,-147.00298295454544
211400,-147.00298013245032
211600,-147.00297731568998
211800,-147.0029745042493
212000,-147.0029716981132
212200,-147.00296889726673
212400,-147.0029661016949
212600,-147.00296331138287
212800,-147.0029605263158
213000,-147.00295774647887
213200,-147.0029549718574
213400,-147.00295220243675
213600,-147.00294943820225
213800,-147.00294667913937
214000,-147.00294392523364
214200,-147.00294117647059
214400,-147.00293843283583
214600,-147.002935694315
214800,-147.00293296089384
215000,-147.00293023255813
215200,-147.00292750929367
215400,-147.00292479108634
215600,-147.00292207792208
215800,-147.00291936978684
